Schema;Table;schematable;Column_ID;Column;constraint;primary table;pk column name;constraint column;foreign key constraint;domain
Production;ProductModel;ProductionProductModel;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductModel;ProductionProductModel;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductModel;ProductionProductModel;3;CatalogDescription;NULL;NULL;NULL;NULL;NULL;xml
Production;ProductModel;ProductionProductModel;4;Instructions;NULL;NULL;NULL;NULL;NULL;xml
Production;ProductModel;ProductionProductModel;5;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Production;ProductModel;ProductionProductModel;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductModelIllustration;ProductionProductModelIllustration;1;ProductModelID;>-;Production.ProductModel;ProductModelID;1;FK_ProductModelIllustration_ProductModel_ProductModelID;int
Production;ProductModelIllustration;ProductionProductModelIllustration;2;IllustrationID;>-;Production.Illustration;IllustrationID;1;FK_ProductModelIllustration_Illustration_IllustrationID;int
Production;ProductModelIllustration;ProductionProductModelIllustration;3;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductModelProductDescriptionCulture;ProductionProductModelProductDescriptionCulture;1;ProductModelID;>-;Production.ProductModel;ProductModelID;1;FK_ProductModelProductDescriptionCulture_ProductModel_ProductModelID;int
Production;ProductModelProductDescriptionCulture;ProductionProductModelProductDescriptionCulture;2;ProductDescriptionID;>-;Production.ProductDescription;ProductDescriptionID;1;FK_ProductModelProductDescriptionCulture_ProductDescription_ProductDescriptionID;int
Production;ProductModelProductDescriptionCulture;ProductionProductModelProductDescriptionCulture;3;CultureID;>-;Production.Culture;CultureID;1;FK_ProductModelProductDescriptionCulture_Culture_CultureID;nchar
Production;ProductModelProductDescriptionCulture;ProductionProductModelProductDescriptionCulture;4;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductPhoto;ProductionProductPhoto;1;ProductPhotoID;NULL;NULL;NULL;NULL;NULL;int
Production;ProductPhoto;ProductionProductPhoto;2;ThumbNailPhoto;NULL;NULL;NULL;NULL;NULL;varbinary
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductPhoto;ProductionProductPhoto;3;ThumbnailPhotoFileName;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductPhoto;ProductionProductPhoto;4;LargePhoto;NULL;NULL;NULL;NULL;NULL;varbinary
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductPhoto;ProductionProductPhoto;5;LargePhotoFileName;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductPhoto;ProductionProductPhoto;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductProductPhoto;ProductionProductProductPhoto;1;ProductID;>-;Production.Product;ProductID;1;FK_ProductProductPhoto_Product_ProductID;int
Production;ProductProductPhoto;ProductionProductProductPhoto;2;ProductPhotoID;>-;Production.ProductPhoto;ProductPhotoID;1;FK_ProductProductPhoto_ProductPhoto_ProductPhotoID;int
Production;ProductProductPhoto;ProductionProductProductPhoto;3;Primary;NULL;NULL;NULL;NULL;NULL;bit
Production;ProductProductPhoto;ProductionProductProductPhoto;3;Primary;NULL;NULL;NULL;NULL;NULL;Flag
Production;ProductProductPhoto;ProductionProductProductPhoto;3;Primary;NULL;NULL;NULL;NULL;NULL;NameStyle
Production;ProductProductPhoto;ProductionProductProductPhoto;4;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductReview;ProductionProductReview;1;ProductReviewID;NULL;NULL;NULL;NULL;NULL;int
Production;ProductReview;ProductionProductReview;2;ProductID;>-;Production.Product;ProductID;1;FK_ProductReview_Product_ProductID;int
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductReview;ProductionProductReview;3;ReviewerName;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductReview;ProductionProductReview;4;ReviewDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductReview;ProductionProductReview;5;EmailAddress;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductReview;ProductionProductReview;6;Rating;NULL;NULL;NULL;NULL;NULL;int
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductReview;ProductionProductReview;7;Comments;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductReview;ProductionProductReview;8;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ProductSubcategory;ProductionProductSubcategory;1;ProductSubcategoryID;NULL;NULL;NULL;NULL;NULL;int
Production;ProductSubcategory;ProductionProductSubcategory;2;ProductCategoryID;>-;Production.ProductCategory;ProductCategoryID;1;FK_ProductSubcategory_ProductCategory_ProductCategoryID;int
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;sysname
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;Name
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ProductSubcategory;ProductionProductSubcategory;3;Name;NULL;NULL;NULL;NULL;NULL;Phone
Production;ProductSubcategory;ProductionProductSubcategory;4;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Production;ProductSubcategory;ProductionProductSubcategory;5;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;ScrapReason;ProductionScrapReason;1;ScrapReasonID;NULL;NULL;NULL;NULL;NULL;smallint
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;ScrapReason;ProductionScrapReason;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Production;ScrapReason;ProductionScrapReason;3;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;TransactionHistory;ProductionTransactionHistory;1;TransactionID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistory;ProductionTransactionHistory;2;ProductID;>-;Production.Product;ProductID;1;FK_TransactionHistory_Product_ProductID;int
Production;TransactionHistory;ProductionTransactionHistory;3;ReferenceOrderID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistory;ProductionTransactionHistory;4;ReferenceOrderLineID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistory;ProductionTransactionHistory;5;TransactionDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;TransactionHistory;ProductionTransactionHistory;6;TransactionType;NULL;NULL;NULL;NULL;NULL;nchar
Production;TransactionHistory;ProductionTransactionHistory;7;Quantity;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistory;ProductionTransactionHistory;8;ActualCost;NULL;NULL;NULL;NULL;NULL;money
Production;TransactionHistory;ProductionTransactionHistory;9;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;1;TransactionID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;2;ProductID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;3;ReferenceOrderID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;4;ReferenceOrderLineID;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;5;TransactionDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;6;TransactionType;NULL;NULL;NULL;NULL;NULL;nchar
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;7;Quantity;NULL;NULL;NULL;NULL;NULL;int
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;8;ActualCost;NULL;NULL;NULL;NULL;NULL;money
Production;TransactionHistoryArchive;ProductionTransactionHistoryArchive;9;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;UnitMeasure;ProductionUnitMeasure;1;UnitMeasureCode;NULL;NULL;NULL;NULL;NULL;nchar
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Production;UnitMeasure;ProductionUnitMeasure;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Production;UnitMeasure;ProductionUnitMeasure;3;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrder;ProductionWorkOrder;1;WorkOrderID;NULL;NULL;NULL;NULL;NULL;int
Production;WorkOrder;ProductionWorkOrder;2;ProductID;>-;Production.Product;ProductID;1;FK_WorkOrder_Product_ProductID;int
Production;WorkOrder;ProductionWorkOrder;3;OrderQty;NULL;NULL;NULL;NULL;NULL;int
Production;WorkOrder;ProductionWorkOrder;4;StockedQty;NULL;NULL;NULL;NULL;NULL;int
Production;WorkOrder;ProductionWorkOrder;5;ScrappedQty;NULL;NULL;NULL;NULL;NULL;smallint
Production;WorkOrder;ProductionWorkOrder;6;StartDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrder;ProductionWorkOrder;7;EndDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrder;ProductionWorkOrder;8;DueDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrder;ProductionWorkOrder;9;ScrapReasonID;>-;Production.ScrapReason;ScrapReasonID;1;FK_WorkOrder_ScrapReason_ScrapReasonID;smallint
Production;WorkOrder;ProductionWorkOrder;10;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrderRouting;ProductionWorkOrderRouting;1;WorkOrderID;>-;Production.WorkOrder;WorkOrderID;1;FK_WorkOrderRouting_WorkOrder_WorkOrderID;int
Production;WorkOrderRouting;ProductionWorkOrderRouting;2;ProductID;NULL;NULL;NULL;NULL;NULL;int
Production;WorkOrderRouting;ProductionWorkOrderRouting;3;OperationSequence;NULL;NULL;NULL;NULL;NULL;smallint
Production;WorkOrderRouting;ProductionWorkOrderRouting;4;LocationID;>-;Production.Location;LocationID;1;FK_WorkOrderRouting_Location_LocationID;smallint
Production;WorkOrderRouting;ProductionWorkOrderRouting;5;ScheduledStartDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrderRouting;ProductionWorkOrderRouting;6;ScheduledEndDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrderRouting;ProductionWorkOrderRouting;7;ActualStartDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrderRouting;ProductionWorkOrderRouting;8;ActualEndDate;NULL;NULL;NULL;NULL;NULL;datetime
Production;WorkOrderRouting;ProductionWorkOrderRouting;9;ActualResourceHrs;NULL;NULL;NULL;NULL;NULL;decimal
Production;WorkOrderRouting;ProductionWorkOrderRouting;10;PlannedCost;NULL;NULL;NULL;NULL;NULL;money
Production;WorkOrderRouting;ProductionWorkOrderRouting;11;ActualCost;NULL;NULL;NULL;NULL;NULL;money
Production;WorkOrderRouting;ProductionWorkOrderRouting;12;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;ProductVendor;PurchasingProductVendor;1;ProductID;>-;Production.Product;ProductID;1;FK_ProductVendor_Product_ProductID;int
Purchasing;ProductVendor;PurchasingProductVendor;2;BusinessEntityID;>-;Purchasing.Vendor;BusinessEntityID;1;FK_ProductVendor_Vendor_BusinessEntityID;int
Purchasing;ProductVendor;PurchasingProductVendor;3;AverageLeadTime;NULL;NULL;NULL;NULL;NULL;int
Purchasing;ProductVendor;PurchasingProductVendor;4;StandardPrice;NULL;NULL;NULL;NULL;NULL;money
Purchasing;ProductVendor;PurchasingProductVendor;5;LastReceiptCost;NULL;NULL;NULL;NULL;NULL;money
Purchasing;ProductVendor;PurchasingProductVendor;6;LastReceiptDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;ProductVendor;PurchasingProductVendor;7;MinOrderQty;NULL;NULL;NULL;NULL;NULL;int
Purchasing;ProductVendor;PurchasingProductVendor;8;MaxOrderQty;NULL;NULL;NULL;NULL;NULL;int
Purchasing;ProductVendor;PurchasingProductVendor;9;OnOrderQty;NULL;NULL;NULL;NULL;NULL;int
Purchasing;ProductVendor;PurchasingProductVendor;10;UnitMeasureCode;>-;Production.UnitMeasure;UnitMeasureCode;1;FK_ProductVendor_UnitMeasure_UnitMeasureCode;nchar
Purchasing;ProductVendor;PurchasingProductVendor;11;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;1;PurchaseOrderID;>-;Purchasing.PurchaseOrderHeader;PurchaseOrderID;1;FK_PurchaseOrderDetail_PurchaseOrderHeader_PurchaseOrderID;int
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;2;PurchaseOrderDetailID;NULL;NULL;NULL;NULL;NULL;int
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;3;DueDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;4;OrderQty;NULL;NULL;NULL;NULL;NULL;smallint
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;5;ProductID;>-;Production.Product;ProductID;1;FK_PurchaseOrderDetail_Product_ProductID;int
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;6;UnitPrice;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;7;LineTotal;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;8;ReceivedQty;NULL;NULL;NULL;NULL;NULL;decimal
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;9;RejectedQty;NULL;NULL;NULL;NULL;NULL;decimal
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;10;StockedQty;NULL;NULL;NULL;NULL;NULL;decimal
Purchasing;PurchaseOrderDetail;PurchasingPurchaseOrderDetail;11;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;1;PurchaseOrderID;NULL;NULL;NULL;NULL;NULL;int
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;2;RevisionNumber;NULL;NULL;NULL;NULL;NULL;tinyint
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;3;Status;NULL;NULL;NULL;NULL;NULL;tinyint
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;4;EmployeeID;>-;HumanResources.Employee;BusinessEntityID;1;FK_PurchaseOrderHeader_Employee_EmployeeID;int
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;5;VendorID;>-;Purchasing.Vendor;BusinessEntityID;1;FK_PurchaseOrderHeader_Vendor_VendorID;int
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;6;ShipMethodID;>-;Purchasing.ShipMethod;ShipMethodID;1;FK_PurchaseOrderHeader_ShipMethod_ShipMethodID;int
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;7;OrderDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;8;ShipDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;9;SubTotal;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;10;TaxAmt;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;11;Freight;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;12;TotalDue;NULL;NULL;NULL;NULL;NULL;money
Purchasing;PurchaseOrderHeader;PurchasingPurchaseOrderHeader;13;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;ShipMethod;PurchasingShipMethod;1;ShipMethodID;NULL;NULL;NULL;NULL;NULL;int
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Purchasing;ShipMethod;PurchasingShipMethod;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Purchasing;ShipMethod;PurchasingShipMethod;3;ShipBase;NULL;NULL;NULL;NULL;NULL;money
Purchasing;ShipMethod;PurchasingShipMethod;4;ShipRate;NULL;NULL;NULL;NULL;NULL;money
Purchasing;ShipMethod;PurchasingShipMethod;5;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Purchasing;ShipMethod;PurchasingShipMethod;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Purchasing;Vendor;PurchasingVendor;1;BusinessEntityID;>-;Person.BusinessEntity;BusinessEntityID;1;FK_Vendor_BusinessEntity_BusinessEntityID;int
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;nvarchar
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;sysname
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;AccountNumber
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;Name
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;OrderNumber
Purchasing;Vendor;PurchasingVendor;2;AccountNumber;NULL;NULL;NULL;NULL;NULL;Phone
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;sysname
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;Name
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Purchasing;Vendor;PurchasingVendor;3;Name;NULL;NULL;NULL;NULL;NULL;Phone
Purchasing;Vendor;PurchasingVendor;4;CreditRating;NULL;NULL;NULL;NULL;NULL;tinyint
Purchasing;Vendor;PurchasingVendor;5;PreferredVendorStatus;NULL;NULL;NULL;NULL;NULL;bit
Purchasing;Vendor;PurchasingVendor;5;PreferredVendorStatus;NULL;NULL;NULL;NULL;NULL;Flag
Purchasing;Vendor;PurchasingVendor;5;PreferredVendorStatus;NULL;NULL;NULL;NULL;NULL;NameStyle
Purchasing;Vendor;PurchasingVendor;6;ActiveFlag;NULL;NULL;NULL;NULL;NULL;bit
Purchasing;Vendor;PurchasingVendor;6;ActiveFlag;NULL;NULL;NULL;NULL;NULL;Flag
Purchasing;Vendor;PurchasingVendor;6;ActiveFlag;NULL;NULL;NULL;NULL;NULL;NameStyle
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;nvarchar
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;sysname
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;AccountNumber
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;Name
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;OrderNumber
Purchasing;Vendor;PurchasingVendor;7;PurchasingWebServiceURL;NULL;NULL;NULL;NULL;NULL;Phone
Purchasing;Vendor;PurchasingVendor;8;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;nvarchar
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;sysname
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;AccountNumber
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;Name
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;OrderNumber
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;1;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_CountryRegionCurrency_CountryRegion_CountryRegionCode;Phone
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;2;CurrencyCode;>-;Sales.Currency;CurrencyCode;1;FK_CountryRegionCurrency_Currency_CurrencyCode;nchar
Sales;CountryRegionCurrency;SalesCountryRegionCurrency;3;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
