Schema;Table;schematable;Column_ID;Column;constraint;primary table;pk column name;constraint column;foreign key constraint;domain
Sales;SalesPerson;SalesSalesPerson;4;Bonus;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesPerson;SalesSalesPerson;5;CommissionPct;NULL;NULL;NULL;NULL;NULL;smallmoney
Sales;SalesPerson;SalesSalesPerson;6;SalesYTD;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesPerson;SalesSalesPerson;7;SalesLastYear;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesPerson;SalesSalesPerson;8;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SalesPerson;SalesSalesPerson;9;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesPersonQuotaHistory;SalesSalesPersonQuotaHistory;1;BusinessEntityID;>-;Sales.SalesPerson;BusinessEntityID;1;FK_SalesPersonQuotaHistory_SalesPerson_BusinessEntityID;int
Sales;SalesPersonQuotaHistory;SalesSalesPersonQuotaHistory;2;QuotaDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesPersonQuotaHistory;SalesSalesPersonQuotaHistory;3;SalesQuota;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesPersonQuotaHistory;SalesSalesPersonQuotaHistory;4;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SalesPersonQuotaHistory;SalesSalesPersonQuotaHistory;5;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesReason;SalesSalesReason;1;SalesReasonID;NULL;NULL;NULL;NULL;NULL;int
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SalesReason;SalesSalesReason;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;Name
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SalesReason;SalesSalesReason;3;ReasonType;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SalesReason;SalesSalesReason;4;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesTaxRate;SalesSalesTaxRate;1;SalesTaxRateID;NULL;NULL;NULL;NULL;NULL;int
Sales;SalesTaxRate;SalesSalesTaxRate;2;StateProvinceID;>-;Person.StateProvince;StateProvinceID;1;FK_SalesTaxRate_StateProvince_StateProvinceID;int
Sales;SalesTaxRate;SalesSalesTaxRate;3;TaxType;NULL;NULL;NULL;NULL;NULL;tinyint
Sales;SalesTaxRate;SalesSalesTaxRate;4;TaxRate;NULL;NULL;NULL;NULL;NULL;smallmoney
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;Name
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SalesTaxRate;SalesSalesTaxRate;5;Name;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SalesTaxRate;SalesSalesTaxRate;6;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SalesTaxRate;SalesSalesTaxRate;7;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesTerritory;SalesSalesTerritory;1;TerritoryID;NULL;NULL;NULL;NULL;NULL;int
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SalesTerritory;SalesSalesTerritory;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;nvarchar
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;sysname
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;AccountNumber
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;Name
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;OrderNumber
Sales;SalesTerritory;SalesSalesTerritory;3;CountryRegionCode;>-;Person.CountryRegion;CountryRegionCode;1;FK_SalesTerritory_CountryRegion_CountryRegionCode;Phone
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;Name
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SalesTerritory;SalesSalesTerritory;4;Group;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SalesTerritory;SalesSalesTerritory;5;SalesYTD;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesTerritory;SalesSalesTerritory;6;SalesLastYear;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesTerritory;SalesSalesTerritory;7;CostYTD;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesTerritory;SalesSalesTerritory;8;CostLastYear;NULL;NULL;NULL;NULL;NULL;money
Sales;SalesTerritory;SalesSalesTerritory;9;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SalesTerritory;SalesSalesTerritory;10;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;1;BusinessEntityID;>-;Sales.SalesPerson;BusinessEntityID;1;FK_SalesTerritoryHistory_SalesPerson_BusinessEntityID;int
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;2;TerritoryID;>-;Sales.SalesTerritory;TerritoryID;1;FK_SalesTerritoryHistory_SalesTerritory_TerritoryID;int
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;3;StartDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;4;EndDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;5;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SalesTerritoryHistory;SalesSalesTerritoryHistory;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;ShoppingCartItem;SalesShoppingCartItem;1;ShoppingCartItemID;NULL;NULL;NULL;NULL;NULL;int
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;sysname
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;Name
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;ShoppingCartItem;SalesShoppingCartItem;2;ShoppingCartID;NULL;NULL;NULL;NULL;NULL;Phone
Sales;ShoppingCartItem;SalesShoppingCartItem;3;Quantity;NULL;NULL;NULL;NULL;NULL;int
Sales;ShoppingCartItem;SalesShoppingCartItem;4;ProductID;>-;Production.Product;ProductID;1;FK_ShoppingCartItem_Product_ProductID;int
Sales;ShoppingCartItem;SalesShoppingCartItem;5;DateCreated;NULL;NULL;NULL;NULL;NULL;datetime
Sales;ShoppingCartItem;SalesShoppingCartItem;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SpecialOffer;SalesSpecialOffer;1;SpecialOfferID;NULL;NULL;NULL;NULL;NULL;int
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;Name
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SpecialOffer;SalesSpecialOffer;2;Description;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SpecialOffer;SalesSpecialOffer;3;DiscountPct;NULL;NULL;NULL;NULL;NULL;smallmoney
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;Name
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SpecialOffer;SalesSpecialOffer;4;Type;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;sysname
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;Name
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;SpecialOffer;SalesSpecialOffer;5;Category;NULL;NULL;NULL;NULL;NULL;Phone
Sales;SpecialOffer;SalesSpecialOffer;6;StartDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SpecialOffer;SalesSpecialOffer;7;EndDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SpecialOffer;SalesSpecialOffer;8;MinQty;NULL;NULL;NULL;NULL;NULL;int
Sales;SpecialOffer;SalesSpecialOffer;9;MaxQty;NULL;NULL;NULL;NULL;NULL;int
Sales;SpecialOffer;SalesSpecialOffer;10;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SpecialOffer;SalesSpecialOffer;11;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;SpecialOfferProduct;SalesSpecialOfferProduct;1;SpecialOfferID;>-;Sales.SpecialOffer;SpecialOfferID;1;FK_SpecialOfferProduct_SpecialOffer_SpecialOfferID;int
Sales;SpecialOfferProduct;SalesSpecialOfferProduct;2;ProductID;>-;Production.Product;ProductID;1;FK_SpecialOfferProduct_Product_ProductID;int
Sales;SpecialOfferProduct;SalesSpecialOfferProduct;3;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;SpecialOfferProduct;SalesSpecialOfferProduct;4;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
Sales;Store;SalesStore;1;BusinessEntityID;>-;Person.BusinessEntity;BusinessEntityID;1;FK_Store_BusinessEntity_BusinessEntityID;int
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;nvarchar
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;sysname
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;AccountNumber
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;Name
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;OrderNumber
Sales;Store;SalesStore;2;Name;NULL;NULL;NULL;NULL;NULL;Phone
Sales;Store;SalesStore;3;SalesPersonID;>-;Sales.SalesPerson;BusinessEntityID;1;FK_Store_SalesPerson_SalesPersonID;int
Sales;Store;SalesStore;4;Demographics;NULL;NULL;NULL;NULL;NULL;xml
Sales;Store;SalesStore;5;rowguid;NULL;NULL;NULL;NULL;NULL;uniqueidentifier
Sales;Store;SalesStore;6;ModifiedDate;NULL;NULL;NULL;NULL;NULL;datetime
